,mark,review_text,date
162,10," удивительное место: история повсюду. трубной площади направляюсь петровский бульвар. это слово пришло русский язык французского. сначала народе произносили иначе - гульвар . бульвар протяженностью 450 метров заканчивается. видим углу неглинной улицей здание драматического театра школа современной пьесы . далеком прошлом здании работала гостиница, также ресторан эрмитаж , который любили посещать многие знаменитости. держал гостиницу ресторан французский подданный люсьен (николай) оливье - автор знаменитого салата, который практически вся россия готовит новый год. правда, свой подлинный секрет салата люсьен оливье не раскрыл никому, называется, унес собой могилу. вроде основные ингредиенты известны, попытки гурманов прошлого воспроизвести знаменитый салат тщетны. ну, советское время сделали салат того, было, оставив известное имя. бульвар разбили начале 19 века. это модно крупных европейских городах. засадили самыми русскими деревьями - березами. месте когда-то обычные жилые дома, бани, конюшни. это снесено, стена белого города. белые камни народ разобрал свои нужды. название бульвару дали старинному высоко-петровскому монастырю, который находился неподалеку. бульвар стал популярным местом прогулок.он очень сильно пострадал 1812 году, москва полыхала огне. многие дома деревья сгорели. восстановление началось 6 лет, высадили липы построили новые дома. поскольку иду, хочу, сворачиваю переулок, который называется крапивенский. не свернуть? глазами узкий фасад здания. которое не вписывается гармоничный ряд пастельных особняков петровского бульвара. неужели дом узкий? сворачиваю. открывается красивый узор, похожий плитку мечетях. дом, оказывается, очень длинный причудливо огибает подковой церковь преподобного сергея радонежского, которая принадлежала константинопольскому патриаршему подворью. жилые дома рядом также принадлежали подворью. замыслу архитектора сергея родионова, фасад здания византийской кладкой элементами мусульманского орнамента призван служить напоминанием того, древняя византийская патриархия находится мусульманском государстве.вы, конечно, я, заметили, необычный дом не полностью выглядит праздничным. непростая история. октябрьской революции подковообразный комплекс являлся доходным, квартиры комнаты сдавались аренду. революции, можете догадаться, квартиры, состоящие 4-5 комнат, сделали коммунальными, каковыми оставались следующие десятилетия. указу юрия лужкова здание безвозмездно передали московской патриархии. вместе жильцами? жильцов нужно расселить. 11 семей отказались покидать центр москвы, живут своем доме. одно крыло полностью отреставрировано. находятся офисы. остальную реставрацию денег, водится, не хватило, очередной кризис помешал. настало время вспомнить дореволюционное прошлое: комнаты сдаются аренду, принося, видимо, неплохой доход. напротив церкви отреставрирован достаточно скромный особняк флигелем. двухэтажный дом стиле ампир построен сразу пожара 1812 года является региональным объектом культурного наследия.название переулка произошло, возможно, того, когда-то росло крапивы. исключать вероятность того, название пошло фамилии известного домовладельца 18 века алексея крапивина. написании долгое время путаница, какой-то период двух сторон переулка висели таблички разными вариантами: крапивинский (так прочитать гиляровского) крапивенский. конечном итоге, остался второй вариант.удивительное место: каждом шагу достопримечательности, интересные здания, дома, связанные известными личностями, церкви. подворье высоко-петровского монастыря, основанного 700 лет назад. история повсюду. ", 20 июля 2020
163,9," субботу гуляла москве. цветной бульвар. субботу гуляла москве. вышла центр города цветной бульвар. середины 19 века бульвара называние трубный. устроен месте, раньше протекала река неглинка, которую убрали землю, трубу. когда-то цветочный рынок. поспособствовал переименованию бульвара. будущем сторонам выстроены каменные дома, бульвар стал любимым местом променада веселья. концу 19 века открыто питейных забегаловок, бульвар снискал весьма сомнительную славу.в 1880 году произошло событие, которое сделало цветной бульвар известным россию весь мир. открылся цирк альберта саламонского. декрету в.и. ленина цирк национализирован, стал первым государственным цирком. представления не прекращались годы великой отечественной войны. цирк стоит бульваре. конечно, многократно перестраивался, прежде получил современный вид. сегодня спектакли могут посмотреть одновременно 2000 зрителей. 1983 года цирком цветном руководил блистательный клоун, неподражаемый артист, любимец публики юрий никулин. памятник установлен напротив цирка 2000 году. сегодня многие удовольствием садятся бронзовый кабриолет, прекрасно известный всем кинокомедии кавказская пленница , сфотографироваться память легендарным клоуном. автор памятника а. рукавишников удачно объединил вида искусств, которых блистал юрий никулин - цирк кино. сегодня цирком руководит сын мастера максим никулин.знаменитому клоуну любимому детищу посвящен фонтан, расположенный зеленой зоне цветном бульваре напротив старого цирка. фонтан введен действие 2002 году. зураб церетели создал семиметрового бронзового клоуна-эквилибриста, который едет цветном одноколесном велосипеде. клоуна дырявый зонтик. мог зонт экстравагантного персонажа? поток воды находится непрерывном движении, как, собственно, цирк.на площадке другие скульптуры, которые органично вписываются общую композицию. клоун готовится перепрыгнуть другого, один, кажется, готовится кувырку. четвертый наблюдает происходящим действием. находятся цирковой реквизит: чемодан, башмак, трость шляпа. носы клоунов натерты блеска: ребятня взрослые загадывают желания. оно счастье, сейчас, ожидании большого маленького чуда, которое непременно случится, верить, конечно. чудо происходит каждый старом цирке цветном бульваре.а иду дальше бульвару вижу справа огромный веселый шестиметровый валенок. да, около цирка место яркому жизнерадостному валенку! оказывается, находится ресторан, который называется валенок . говорят, ресторан открывали, хотели назвать бульвар , вполне оправдано. подвернулся валенок, купили, название ресторана поменяли.продолжаю прогулку. год 75-летия победы великой отечественной войне цветном бульваре установлены стенды фотографиями военных лет. немного трубная площадь, которой стоит памятник сотрудникам внутренних дел, погибшим исполнении служебного долга. колонну красного гранита венчает скульптура георгия победоносца. каждый год 10 ноября памятнику возлагают цветы. ", 19 июля 2020
164,8," проедем московском метро февраля месяца не позволяла никаких поездок пределы своего города, маленьких. когда-то этому должен прийти конец, сегодня поехала москву. привычное дело: москвы 45 км. масса опасений, страхов. пора ними покончить. большому счету, народ расслабился: мало соблюдает социальную дистанцию носит маски.я приехала станцию метро трубная. хотя находится самом центре столицы, оказалась впервые. названа станция одноименной площади, которой находится. станция трубная достаточно молодая, введена эксплуатацию 2007 году. хотя стояла перспективном плане строительства 1931 году. оставалась планах вплоть 1990 года, настало время. планировали осуществить строительство 2 года. стране произошли перемены, финансирования не хватало. работы осуществлялись нерегулярно, 2000 году вовсе приостановлены целых 5 лет. потребовалось 2 года работ, конечном счете открыть станцию пассажиров. станция основном облицована мрамором светлых тонов, облицовки колонн использован темно-зеленый мрамор. пассажиров установлены скамейки бульварными фонарями стиле модерн . пространство скамейками украшают 12 витражей, представляющие старинные русские города села, многие которых входят золотое кольцо россии. автором панно витражей является зураб церетели. первые пассажиры заметили некоторую странность витражей: изображены православные церкви соборы, крестов. кто-то прикрепил купола маленькие крестики, достаточно долго находились. трубной перейти станцию цветной бульвар. автор витражных вставок основного витража названием артисты цирка - в. д. каленский. ", 19 июля 2020
165,10," правдали, такие билеты минимальной цене — 100 рублей??! большой вполне рельно попась приемлимые деньги, могу рассказаь несколько правил, которых прдерживаюсь я, поиска бюджетных билетов театры москвы.во-первых, покупайте официальных сайтах театров, нет наценок, комиссий, интересные предложения скидкам. выгоднее, не возможность, покупать билеты кассах театра, заранее приходить день спектакля, бывают интересные предложения. во-вторых, могут наличии входные билеты , это определенную цены, непосредственно спектаклем, купить вход сесть свободное место. это бывает не не театрах, спрашивать стоит. конкретно большой: сначала официальная информация- приобрести билет спектакли зону исторической новой сцены большого театра месяца. билеты бетховенский зал раньше поступали продажу месяца, начинают продаваться месяца даты концерта.предварительная продажа кассе театра начинается 10:00 субботам.с 2005 года студенты дневной формы обучения час спектакля могут приобретать билеты минимальной цене — 100 рублей (которые нередко продают несколько дороже стоящим билетным спекулянтам). эта акция распространяется новую историческую сцену (акция продажей билетов – тоже).а реальная картина: субботам вполне приезжать раньше, часов 5-6, попасть первую сотню, получить недорогие билеты. да, негатива вместе билетами получите сполна, мата, этих дурацких перекупщиков, очереди придётся простоять 8 часов, раздают браслеты руку номером отойти погулять 10.потом собственно начинается продажа, одни руки взять билета оперу балет. не важно, какие. 4 оперы 4 балета не дадут, умри. договориться соседом очереди, балет, оперу, поменяться.в общем, субботам царит совок самом худшем воплощении. зато сэкономить билетах.если такого рода приключения не пугают – вперед)))но советую приглядется другим столичным театрам, убранства проще, спектакли высоте. ", 01 марта 2020
166,1," никому не рекомендую! день посещения бесплатного просмотра среду, очень разочаровало отношением сотрудников которых просто миллион квадратный метр. начнём многие места комплекса, типа эрмитаж прочее почему-то закрыты якобы ремонт (хотя никакого ремонта будний день не велось там, просто опечатаны). экспозиции огорожены несколько метров, некоторые вообще закрыты посещения формулировкой приходите завтра платный вход, бесплатников закрыто ! достаёшь телефон летают сотрудники сторон требованием заплатить съёмку! первый такое встречаю! каждом посещаемом объекте платный вход, это не считая заплатил общий вход, тебе ещё фотосъёмку сверху нужно везде оплачивать! настроение вообще никакого этого! несовременный подход, повторюсь огромное количество персонала не смотря камеры, просто галерея глиняной посудой декором, состоит 4 комнат, 8 человек её охраняют , хомят, получают надо, вылупятся вор...нигде нет отопления. вообще! дубак страшнющий! уверен это ужасно сказывается экспонатах выставке, всем персонале которого посетителей. никаких фудкортов, чай горячий купить отогреться. дворце заставили одеть какие-то тапки полам 250 лет , 47 размер задник не одевается, говорю тапки ваши спадают, дайте бахилы (увидел некоторым дают их), сказали ответ бахилы детям, ноги свои не поднимайте ходите лыжах полу! скользите!вывод :полное разочарование, ехал другого конца города позорища - никому не рекомендую! ", 13 февраля 2020
167,9," фестиваль спасская башня августе красной площади фестивале спасская башня. раньше думала, парады концерты огромные деньги. оказалось, время фестиваля работают бесплатные площадки разнообразными тематическими палатками. работают примерно 16 часов, идет концерт.мы попали не очень удачный день, предпоследний - программа не особенно интересная, самые зрелища пропустили. то, увидели понравилось.на небольшом огороженном пятачке располагаются рядом несколько палаток. посмотрели выступление президентского полка, ознакомились историей. историческая палатка русскими народными музыкальными инструментами рассказом них. рядом ними палатка историческими куклами, работами народных мастеров др. рассказы экскурсии бесплатные, основном, рассчитанные детей.естественно. вокруг сувенирных палаток подарками, рассчитанными туристов, это неважно, там. посмотреть выездку лошадей, народу вокруг много, сложно пробиться толпу.если получится, сходить следующий год. не тянуть последнего дня, самое интересное не пропустить. ", 31 декабря 2019
168,5," рыцарь сцене должен рыцарем ! сегодня слушала тристана изольду новой опере. музыкой вагнера не восхищаться, поэтому слежу всеми постановками опер. сегодня ушла разочарованная. нет не музыкой. закрыть глаза слушать... не нужно идти оперу, слушать дома. тристан...- герой, рыцарь! сцене исполнении м.губского это (с трудом подбираю адекватные слова, не очень обидеть актёра) немолодой не герой, свисающим брюшком. третьем акте, извините меня, просто бомж. всё понимаю, ранен, порванной одежде, неприятно смотреть голые участки тела жировые складки. сидела вжавшись молила, лишь полы френча не распахнулись сильно. всё-таки хочется получать театре эстетическое удовольствие, актёры должны критичны себе. да заслуженный артист, смотреть (может мне?) неприятно. опера не коротких, 5 часов! обычно не пишу никакие отзывы, сегодня просто нужно выплеснуть негатив. другие моменты, которые лично не понравились, пропустить. рада, изольда (о.терентьева), король марк (в.ефанов) не разочаровали. купила билеты лоэнгрина подумала, не хотела ещё увидеть м.губского, образе рыцаря святой чаши грааля. ", 15 декабря 2019
169,10," удивительный русский дух. детстве мои родителя те далекие 80-е возили москву. подавали многих интересных местах, особое впечатление осталось красной площади. -своему старинная соединяется современными строениями. просто переплетение нескольких эпох. прошло времени появились свои дети. решил побывать ними красной площади. 20 лет увидел красную площадь новым видением взрослого человека. монументальность кремля просто сих пор удивляет своей оригинальностью. очень приятно, москвичи оставили виде, которое видел детстве. уникальное отношение русских своей культуре почитание величию своих предков. мои дети удивлены, увиденному шедевру. ними путешествовали, красной площади впервые. впечатлениям, сказали, не видели подобного нигде раньше. особое место особая энергия. своим друзьям рекомендую возобновить традицию. наши родители стремились показать детям москву. поэтому своим знакомым это предложил. присутствует особых дух, который присущ именно русскому народу. стоя красной площади, понимаешь находятся твои истоки. ", 13 декабря 2019
170,7," александровский сад – зеленый уголок самого кремля 30 октября москвой закружил легкий снегопад. захотелось увидеть снег падающий самом центре столицы. вышла метро станции охотный ряд прошлась тверской, погрелась макдональдсе (возле галереи тверской). кстати, заведении очереди меньше, аналогичном расположенном самого кремля. подземный переход вышла александровскому саду. замечательный кусочек исторической москвы не заглядывала 2006 года. прошедшие годы сад изменился. почему-то стал визуально меньше и, скорее из-за свинцового неба, казался немного мрачным. хотя осень старательно украсила деревья золотом, трава ярко-зеленой, местами притрушенной снегом. немногочисленные туристы стояли возле могилы неизвестного солдата. семьи колясками, иностранные туристы, молодежь. кажется, раньше часовые несли свой пост небольшими навесами, укрывающими непогоды. подобного не заметила, солдаты шинели стояли прямо снегом. грот попасть не удалось, закрыт уродливыми кривыми серыми плитами, не добавляющими парку красоты. неужели поставить что-то приличествующее такому историческому посещаемому месту? новых объектов увидела большой, возвышающийся притрушенными снегом газонами, памятник гермогену (хорошо рассмотреть не удалось из-за снега сумерек). парк остается красивым, привлекающим внимание атмосферным местом, все-таки гулять хорошую погоду. как-то хочется, ремонте исторических достопримечательностей не закрывали уродующими местность строительными материалами. ", 12 декабря 2019
171,10," парк победы, фундамент жизни! видел строили, армии жил рядом, переехал кунцево. проезжая часто. бываю, прохожу платформы москва-сортировочная (раньше - москва-2я). месте моего барака, конкретно моей комнаты, здание рестораном. называли 'триумфальная арка', название 'ворота' - режет слух, обида тех, подчеркивает - 'ворота'. 1960-61 году, стоя горе, лыжах, смотрел напрямую окна друзьям 7-ом этаже, кричал: выходи кататься , разворачивался летел вниз, овраг, меньше 14-ти этажей. примерно край музея стоял, называли 'памятник', монумент четырёх серых, гранитных прямоугольников. 59-ом принимали пионеры, не нас, 742 школу, многие другие. прямо оврага начиналась старая свалка минской улицы, землянкой посередине, которая весной заливалась таявшей водой, быстро грелась весенним солнцем купались, разгоняя головастиков. концу мая появлялись пиявки - купание заканчивалось. 1960 году началась расчистка территории засыпка оврага. весной 1961-го, момент, разбили квадраты 100/100, гектару, сделали ними дорожки техники, каждом перекрестке поставили тележки бесплатной газировкой, четырьмя видами сиропов, приехавшие высокие гости (первый видел столько народа) (лично близко видел патриса лумумбу)(говорили гагарин был), взяв лопаты посадили квадраты лип,тополей, клёнов, берёз, других деревьев, назвали 'парк победы'. деревья? многие 'мосзеленстрой' рассадил городу, сколько - закопано овраг. поклонное место сместили сторону. раньше, стоя креста, виден весь кутузовский проспект. участок староможайского шоссе покрыт асфальтом, положенным 1946-47 году (сталинская дорога дачу) выдержал движение всей техники, строившей всё парке. (сдаётся китайцы невыдаваемый секрет производства цемента взяли отсюда). общем парк, музей, экспозиции открытым небом радуют душу. мечеть синагога месте. здоровья всем ! ! ! ", 12 декабря 2019
172,10," отличная выставка литературном музее трубниках русскому сентиментализму здравствуйте. хочу поделиться впечатлениями экскурсии русскому сентиментализму доме и.с. остроухова трубниках. нашими детьми-девятиклассниками прошлой неделе.выставка русский сентиментализм: знаки препинания (музей трубниковском переулке, двух шагах кинотеатра октябрь новом арбате) работает 24 января 2020. информацию нашли сайте гмирли им. в.и. даля. выбрали ее, поскольку одной постоянной экспозиции карамзину сентиментализму москве нет, это наша школьная программа. записались телефону сайта музея: +7495 695 46 18. стоимость группы 15 человек 3 тыс. руб, двое сопровождающих бесплатно. выставка удивила. очень динамично интересно. необычность начинается первого зала. нем предметами книжками 18 века распахнуто окно развевающейся прозрачной занавеской. некоторые залов вообще похожи театральные декорации, выставку литературу. мостик лизы одном залов. одном зале экспонаты спрятаны белыми дверцами так, вначале кажется, зашли пустой зал. самое неожиданное - последний зал: стенах - современные граффити, экране - фильм подростковых группах соцсетях несчастную любовь. кажется, выставка сделана специально подростков. сама экскурсия нам понравилась. заняла час небольшим. узнали литературное направление - сентиментализм авторов, новый язык карамзина, то, бедная лиза стала первым русским бестселлером, моду искать лизину могилу симонова монастыря. очень здорово. главное - понравилось нашим подросткам, которых не так-то просто увлечь музеем. слушали, не отвлекались, задавали вопросы. одном залов писать мелом стене. очень рекомендую посетить. идти самостоятельно, билеты очень дешевые, экскурсией. полезней информативней. выставка 24 января. ", 04 декабря 2019
173,2," хуже не бывает племянницей августе года впервые жизни ехали отпуск - отдыхать турции. настроения отменные. прилетели далёкой северной республики, оплатив проезд конец одного человека москвы 50 тыс.руб. путевку турцию оплатили полгода вперёд. отдых окончательно испорчен. аэропорту внуково не прошли паспортный контроль вылете турцию, забыли согласие перевозку ребёнка. почему-то москвы согласия добрались благополучно, ребёнку 16,5 лет, одинаковые фамилии, одного села. согласна, инструкцию никто не отменял лохи. 5-летний недееспособный ребёнок, разные фамилии, молчала. считаю, любого правила бывают исключения человеческую доброту никто не отменял. из-за стрессовой ситуации поднялось давление, ребёнок не захлебнулась слезами, отпуск окончательно испорчен. желаю всем, читающим отзыв, здоровья вашем пути встречались люди добрыми сердцами. ", 29 августа 2019
174,10," прикоснуться истории - это здорово! исполнение мечты! впервые побывала москве начале августа.для выбрали обзорные экскурсии, т.к. большее просто не хватило времени. обязательно хотелось посетить кремль.билет кремль стоит 700 руб. взрослых. вами будут дети 16 лет, оформить билет, бесплатный, предъявлении документов оформляют ценой 0 руб. поэтому не забудьте документы детей.учтите, покупки билета кремль придется отстоять очередь. кассы открываются 9.00. пришли началу продаж, самой короткой очереди пятые. покупки билета вышли улицу, очередь просто огромная. прийти позже, говорят, простоять очереди 1,5-2 часа.в разных кассах могут продавать билеты разные экскурсии. вся информация кассами, т. ч английском. заметила, очередям метались несколько неподготовленных иностранцев наших соотечественников, которые не знали, покупать билет увидят. кассовой зоне терминалы самостоятельной покупки билетов, момент нашего посещения, 2 августа, вышла сотрудница сказала, терминалы работать не будут. неудобно.наблюдала неприятную сцену: девушка, судя акценту, иностранка, хотела купить билеты карте. кассир словами кого написано? показала пальцем объявление русском языке , данной кассе нет обслуживания картам. посетители очереди английском объясняли девушке, данной кассе наличные. неприятно удивило.можно же, кассовой зоне, взять аудиогид, отказались. осмотрели всё сами, заранее почитав интернете.в кремль начинают пускать 9.30. переживала, не пропустят рюкзаками, заранее спросила знакомых. пускают, камеру хранения не сдавали.итак, кремле! единому билету осмотреть: царь-пушку царь-колокол, успенский, архангельский, благовещенский собор, церковь ризположения, патриаршие палаты церковью двенадцати апостолов, экспозиции клады древности московского кремля подклете благовещенского собора, русская деревянная скульптура крытой галерее церкви ризположения, вознесенский монастырь московском кремле южной пристройке архангельского собора, экспозиция приделе святого уара северо-восточной пристройке архангельского собора.в каждом соборе увидели интереснейшие экспозиции: иконы, церковную деревянную скульптуру, предметы церковной утвари. патриаршем доме - предметы костюма, посуду. великолепная выставка! это постоянные выставки.при входе каждый собор взять брошюрку трех языках, почитать истории постройки существования собора, очень интересно. сувенирные отделы некоторых соборах.для посещения временных экспозиций оружейной палаты покупать отдельный билет, отложили следующего приезда.всего кремлю ходили 4 часа. устанете, территории кремля некоторых соборах лавочки, проголодались - киоск чаем, кофе пончиками. дорого, показалось. этим неплохо недорого перекусили kfc александровском саду, также брали собой энергетические батончики, поэтому услугами киоска не воспользовались. зато заглянули сувенирный магазин, дочка купила одноклассницам ручки-карандаши логотипом кремля, - берестяную шкатулку. разных поездок шкатулочки привозим. ручки - 50 руб./штука, карандаши - 50 3 шт., шкатулочка 5-6 см диметре - 300 руб.в целом всё понравилось, же! прикоснуться истории - это здорово! исполнение моей детской мечты мечты моей дочки))) ", 20 августа 2019
175,10," место, стоит побывать практически москвичи приезжие, попадающие центр москвы, оказываются возле здания исторического музея. многие не решаются заходить, вход выглядит не выглядит привлекательно – достаточно узкие двери, маленькое помещение кассы, навязчивая реклама назойливые ряженые исторические персонажи. однако, преодолев препоны, оказываешься просторном помещении умеренным количеством посетителей.мне нравится, музей, одной стороны, хранит свои традиции, заботится историческом облике экспозиции, стороны, постоянно её расширяет, открывая новые залы, постоянные временные выставки. этом, дальше продвигаешься залам, интересного неожиданного обнаруживаешь. последний открыты верхние помещения, организовали выставку, посвящённую семейству романовых. окна открылись дивные виды красную площадь, которые фотографировать.хочется отметить любезность предупредительность смотрителей музея, встречается не всегда. кассовом магазине попадаются недорогие качественные буклеты прошедших выставок. считаю, детей сюда стоит водить хотя год. каждое посещение добавит не информацию знание родной истории, способствовать правильному формированию мировоззрения целом. ", 20 августа 2019
