,mark,review_text,date
25,3," грязное море погодой повезло, море очень очень грязное (ладно листья опавшие, ветки, трава, плавает воде грязь-полиэтиленовые пакеты, пластиковые крышки бутылки, гигиенические прокладки прочие интимные принадлежности (презервативы) , использованные маски тп тд). 56 лет. отдыхе внуком 5 лет. моем детстве родители нам говорили купайтесь удовольствие, не бойтесь, морская вода попадёт рот, нос, уши, следила, не попала рот, нос, уши. позорище! это плескание море получается какое это оздоровление организма!?! ",01 июля 2021
26,1," никому не советую. позорище. аквапарк позиционирует лучший, итоге получаете: 1. необоснованно высокую цену билета. 2. шкафчики хранения вещей замков. 3. доп стоимость взять шкафчик замком лол. 4. шкафчики ржавые древние позорище. 5. шмон входе предмет проноса своей еды. брать собой, впарить еду втридорога.6. огромные очереди горки. важнее прибыль ваше удобство.7. хамский персонал горках.8. завышенны некачественную продукцию кафе.9. убитые хлам раздевалки.10. впаривают входе билеты 3д аттракционы которые невозможно попасть. впустую потраченное время деньги никому не советую. красная цена 1000₽ ",22 июня 2021
27,2," пробка кабардинки, геленджика едем 2 часа час точно ехать будем. решил модернизировать дорогу летний период.... просто жоооо( ! ) ",11 июня 2021
28,5," большие пробки геленджике!!! 30.04.21г. информация всех, машине собирается геленджик. подьездах геленджику активно ведется строительство долгожданных автомобильных развязок. поэтому конца года подьездах городу очень большие пробки (на несколько километров)!!!!!! возможность, город заезжать стороны джубги. запаситесь терпением, нервами, бензином водой. всем здоровья! ",01 мая 2021
29,10, геленджик - город солнца геленджике этим летом. думаю это самое лучшее место черноморском побережье. людей не сочи пандемии обязательно заберитесь горы. посетите водопады. ,05 октября 2020
30,4," ротовирус геленджике сентября 20 года решили отправиться, посмотреть, город геленджик, город нормальный, найти приличные вкусные места, сама набережная масштабная, треш кафе музыкой стиле ирины алегровой, море тёплое, радует, песочные пляжи, вода достаточно чистой показалась первый взгляд, купания водичке, вечером ждал сюрприз, это очень сильное отравление, скорой не дошло, близки вызвать ее, спустя 5 дней отправления, полностью не смогли восстановиться, ещё плоховатенько. пришли мнению, не поедем отдыхать геленджик, свои деньги страдать, это нужно мазохистом. ",14 сентября 2020
31,2," ужасно ужас,воды городе нет,после моря душ не принять,ни еду приготовить ,ни фрукты помыть.не советую отдыхать тут. ",11 августа 2020
32,2," не приезжайте геленджик. люди, не приезжайте геленджик! воду дома дают графику. должны давать 18 21 6 9. факту дают хочется, могут пол часа день. помыться, постирать. море грязное, дне полно мусора - пластиковые пакеты,банки, бутылки пр. души пляжах не работают. ",25 июля 2020
33,5," можно, очень осторожно добрый день. июле 2020. плюсы : очень ухоженный центр, очень красиво аккуратно везде. разных пляжей ( песочные, каменные), разных экскурсий. развлечения любой вкус кошелёк. минусы море( бухта) не писал, оно реально грязное, время времени происходит слив канализации море. хотите незабываемый отпуск ротовирусом. ",24 июля 2020
34,1," просто отстой геленджик это просроченная конфета!!! красивая упаковка, внутри ....... поселился одном новых корпусов улице крымская, дом 22. постоянные проблемы водой. попросту нет! смысл красивой обстановке, тупо нет воды никто не оповещает! первый последний дыре отдыхаю! неужели администрация коммунальные службы не могут подготовиться летнему сезону? просто позор!!!! ",01 июля 2020
35,10," чудесное место! парке октябре 2018го года. народу не очень много, поэтому супер! насладились парком, каждым уголком, нафотались вдоволь) парк замечательный необычный! да, небольшой, каждый экспонат стоит внимания, поражает фантазия создателя! не хотелось уходить - красиво, эстетично, уютно! работники парка очень доброжелательны) будет, посещения парка почитаете историю создания, парка шикарный сайт! ",07 сентября 2019
36,1," море жутко грязное. вышли 2 раза пляж. узнали, многие болеют купания море ротавирусной инфекцией, ногой туда(хорошо бассейн пансионате).цены пугают. набережной гулять невозможно, толпы народу, плюс велосипедная дорожка которой шныряют двухколесные гонщики (прокат), основном дети, которые дело наедут тебя. самом городе гулять негде ",21 августа 2019
37,1," кошмарррр. другому не назовёшь... первое удивило-нет браслетов, которые внести денежку... дурак бегаешь денежкой своему шкафчику(который оплачивается, кстати, отдельно:1750р.за вход+200р шкафчик+200р.залог шкафчик), купить что-нибудь. горки ужасными швами, поэтому выбирала горки плюшках, очереди жжжжуткие. итоге ушли буквально часа 4,т.к. развлекаться не чем, кроме этих горках швами, которые занимают весь аквапарк. горок много, швами однотипные. кафешки дорогие, столовая, которой казалось цены должны народными, пугает ценниками. билеты продают весь день... многие уходят мы, 3-4 часа, т. к. аквапарк не комфортный, шкафчики совдеповские, кабинок переодевания нет. фууууу... не стоит этих денег ",21 августа 2019
38,10," потрясающие эмоции месяц вперёд живу краснодаре, еда первый попал парк просто шоке размеров разнообразия, очень классное место взрослым детям, очень советую ",30 июля 2019
39,6," осторожно мошенники бронировали квартиру геленджике адресу приморская 3, нашли объявление авито. заплатили предоплату 15 процентов, 4500, гр. акимову филиппу владимировичу. отдыхать планируем сентябре 2019. сегодняшний день (июль 2019) объявление исчезло авито акимов не отвечает телефон. испарился вместе залогом! запомните адрес имя коем случае не связывайтесь этим человеком. ",14 июля 2019
40,1," ужас хочется экстрима - вэлком геоенджик: море грязнющее, вокруг стройка, отпуск не забудете ",07 июня 2019
41,10," масса положительных эмоций! масса положительных эмоций! территория большая, высоты горок весь город ладони, очень зелени, цветов, чисто персонал ведёт вежливо объясняя все. охранники вежливые, никто не орёт. каждой горкой стенд правилами, которые рассказывают, какого возраста кататься. лежаки бесплатные, удобные. кончилась вода, можете билету взять бутылочку воды 0,5. душевых кабинках напор воды хороший, раздевалке скамейки, камеры хранения аквапарке очень хороший, большой детский городок детей 0-5 лет, маленькими горочками водой щиколотку. далее детей старше горки выше около 5. это большой +! детей дети заняты родители отдыхают!)) ",21 марта 2019
42,10," масса положительных эмоций! масса положительных эмоций! территория большая, высоты горок весь город видно, очень зелени, цветов, чисто.персонал ведёт вежливо, всё объясняет. охранники вежливые. каждой горкой стенд правилами, которые рассказывают, какого возраста кататься.лежаки бесплатные, удобные.если кончилась вода, можете билету взять 1 бутылку 0,5л.в душевых кабинках напор воды хороший, раздевалке скамейки, камеры хранения.в аквапарке очень хороший, большой детский городок детей 0-5 лет, маленькими горочками водой щиколотку. далее детей старше горки выше около 5. это большой +! детей дети заняты родители отдыхают!)) ",20 марта 2019
43,10," очень классно!! аквапарк поражает разнообразием горок. каждого возраста свои развлечения. самая большая экстремальная - камикадзе . не менее интересная стелс , которая стороны кажется абсолютно не страшной, это не так)) горок поспокойнее, кататься. не любит острые ощущения, всё равно заняться. да, очереди есть, быстро продвигаются. не очередей не видели одном аквапарке. бассейнов - волнами, гидромассажный. общем, надоест кататься, поделать водный массаж, позагорать шезлонгах (лежаков хватает, никто не останется.), перекусить. приятно, оставить вещи (за отдельную плату, разумеется).для детей рай. впечатлений воспоминаний жизнь, это главное!были многих аквапарках россии, одним золотая бухта не сравниться, величине самом деле нет равных! ",20 марта 2019
44,10," море эмоций))))))))))) побывали друзьями аквапарке 2018. всё очень понравилось!! указатели территории полезная штука (не заблудишься точно)))) горок много, среди экстремальные, камикадзе торнадо , необычные - циклон . релакса гидромассажный волновой бассейны. очень безопасно круто!для детей горок, бассейны, фигурки всякиедостаточно шезлонгов: отдохнуть солнца спастись.в следующем сезоне приедем ещё покорять горки) ",19 марта 2019
45,10," обязательно приеду ещё!!!!! суперское место семейного отдыха любителей экстремальных развлечений, аттракционы способные удовлетворить самые разнообразные запросы. аквапарк золотая включает целый комплекс различных водных развлечений.горки — торнадо, стелс, камикадзе самые экстремальные! комплекс скала территории аквапарка несколько летних кафе, которых перекусить. ",19 марта 2019
46,10," будьте внимательны таксистами краснодарского края хочу оставить совет такси новороссийске: 1. не берите такси ржд (очень историй обмана таксистами прибывающих отдых людей, цену ставят геленджика - 1 700,00 руб., факту обманывают берут 3 000,00 руб.); 2. не соглашайтесь привоз гостевой дом хозяевами друзьями - обманывают берут намного - 1 500,00 руб., лучшем случаи; 3. самый лучший способ приехать такси новороссийска геленджика - это яндекс.такси - ездили 4-м 800 руб., геленджика с. дивноморск (7 км.) 352 руб. - 4-о чел. с. дивноморска новороссийска - 1 050,00 руб. 4-х чел. цены указала утренние часы поездок. надеюсь, мои советы помогут не попадетесь недобросовестных водителей краснодарского края. надежный вариант местные автобусы 25 руб., пересадками. зато дешево удобно никаких накладок. геленджика новороссийска билет стоит автобусе - 95 руб. ",20 августа 2018
47,1," жесть доброго времени суток всем. находимся семьей отдыхе геленджике. ездили анапу, годы поднадоела. решили сменить обстановку. приехали 13 августа 2018 года геленджик 10 дней. сказать спустя пять дней отдыха. деревня аэропортом. кроме набережной нет. каждый вечер весь колхоз идет набережную. сегодня впервые ощутили собственной шкуре отсутствие воды. это отличие геленджика. нет весь день. пришли пляжа душ принять не можем. цены жилье просто космические. пляжи грязные, виноваты сами отдыхающие. пожрали нагадили. не знаю следующие пять дней, желания приезжать геленджик нет! ",18 августа 2018
48,1," совок. хамство агрессия. презерение ненависть (зажравшимся) посетителям. кругов больших горок не хватает. хозяева аквапарка золотая бухта экономят деньги, не закупают. билета заплатил 1700*2= 3400 рублей. 30 минут искал свободный круг. 40 минут стоял очереди горку. скатился горки, персонал аквапарка кинулся отбирать круг, драки не дошло (без шуток). оказывается, разрешается кататься раз, нужно отдать круг повторно вставать очередь, получить круг (30 мин), очередь горку (50 мин). дочерью был, драться не готов, уступил (побоялся милицию сдадут). магазине аквапарка золотая бухта кончился защитный крем загара. продавщица магазине очень любезная, упрекнула забывчивость посоветовала брать крем собой. ",08 августа 2018
49,6," отдыхали супругой дивноморском.отдых благодаря природе климата неплохой,но важные недостатки построено вытягивание денег,причём налички,банкомат это редкость выдаёт наличку,то согласно очереди.в торговых точках наличку,расплатиться карточке это фантастика,короче прошлый век.транспорт переполнен,готовтесь такси ,причём яндекс такси не знают.крупных торговых сетей нет,есть небольшие лавки любая мелочь втридорога,так готовте кошельки. ",18 июля 2018
50,3," последний отпуск геленджике весь отпуск испорчен. геленджик последний ездили 2015г., дня валялась температурой остальными сопутствующими ротовирусной. взяли перерыв вот, 2018г., рискнули снова. повезло больше-слегла самым, но! следующий день приезда домой. море искупаться удалось раз, потом, день случился самый прорыв (который добил отпуск окончательно) пришлось ездить дикий пляж сосновку. короче, несмотря удачно выбранный отель, многочисленные экскурсии всякие завлекалки, это последний отпуск городе детства.... ",13 июля 2018
51,1," воды 2 ведра сутки все!!! 12.07.2018 г воды нет!!! дали утра 2 ведра все!!!!!! горводоканале говорят, источники пересохли воды нет...... делать людям маленькими детьми??????? почему не рашают вопрос лет?! наладили подачу воды крым, геленджике нет! вопросы, почему дети болеют геленджике?! полная антисанитария, т детям не руки помыть!!!!! ",12 июля 2018
52,10," нам понравился геленджик! отдыхали семьёй июне, очень понравилось. купаться ездили тонкий мыс, море чистое пляж хороший, городском пляже не понравилось, слишком людей. не понравилось ещё то, связи fifa 2018 ремонт дорог центре пробки. жили рядом морем , отличном отеле, назвается марсель. завтраки отличные, номера просто восторг, персонал не навязчивый. ужинали обедали основном кафе набережной. достопримечательностей рекомендую всем посетить музей белая лошадь обязательно съездить старый парк , находится кабардинке прямо рядышком геленджиком. сыну очень понравилось сафари-парке нам мужем интересно. ещё хочется посоветовать не покупать фрукты набережной, покупали рынке, свежая черешня клубника обалденные. вообщем понравился геленджик, обязательно год туда вернёмся. ",08 июля 2018
53,9," приезжайте геленджик ! делайте - официально ! город замечательный ! осторожней! центре города ул. херсонской, возле стенда объявления, мужчина, который предлагает жилье. это авантюрист, не связывайтесь ним. называет вымышленным именем руслан, вид лет 60, время зеленой майке светлой кепке!используйте информацию сайтах напрямую отелями ! ",13 июня 2018
