,mark,review_text,date
10,1,"
Ужасный аэропорт. Приехали ночью на рейс в Турцию, ибо больше не на чем было по времени. Попали под рейс в Саморканд. Пьяные гастарбайтеры вели себя черт знает как, персонал не реагирует на них. Работники просто трэш. Парень который работает на стойке регистрации просто идиот. Отправил нас в конец очереди потому что не мог правильно назвать документ который был нужен для вылета в страну(а он у нас был оказывается). Рейсы постоянно задерживают, места для курения нет. Обмотка багажа пленкой для узбеков бесплатно, для нас 700р. Единственная звезда в этом отзыве мед работнику который поселил нас у себя в пункте на ночь, благодаря ему спокойно провели ночь (если вы читаете это, огромное вам спасибо). Потому что с 600-та узбеками в аэропорту находиться нереально. Охраны просто нет там. Хочется чтобы этот аэропорт сравняли с землей.
      
      
",08 сентября 2021
11,2,"
Вчера, 11 мая 2021 года летела из Внуково в Краснодар, авиакомпания Победа, на выходе на посадку сотрудница аэропорта(без бейджа), в хамской форме , грубо и повышенным тоном хотела отстранить меня от посадки в самолёт, так как с ее слов моя ручная кладь была не стандартной, пришлось выкладывать вещи , нервничать , довела меня до гипертонического криза. Летела рейсом ДР 225 место 27Д, вылет в18 часов 20 минут. Вес ручной клади был 5-6 кг, плюс дамская сумочка. На стойке регистрации не предупредили, что за дамскую сумку нужно доплачивать. Когда я попыталась объясниться, мне было сказано, что я должна оплатить за смолку 3500 рублей, на вопрос , что я не успеваю в грубой форме было сказано, значит не полетите. Прошу разобраться с этой сотрудницей. Такое  хамское отношение не допустимо 
      
      
",12 мая 2021
12,10,"
Производство фасадного сайдинга компании ""Доломит""  хороший завод, динамично развивается, растет .Коллектив активный и дружелюбный, ответственный. Нам нравится сотрудничать с заводом.
      
      
",13 апреля 2021
13,1,"
Зря потраченное время, испорченное настроение и выброшенные на ветер деньги Самое переоцененное место в Москве! На территории смотреть совершенно нечего, кроме трех церквей, которые и так видны, если подняться на Москворецкий мост. Цена в 700 рублей за унылую пробежку по продуваемому ветрами холму совершенно того не стоит! В Москве полно мест поинтереснее и гораздо дружелюбнее к туристам. В Кремле же снуют какие-то охранники, билетеры и прочие ФСОшники, которые в любой момент могут (как им кажется) пристать к посетителям с различными требованиями, как-то: предъявить документы, не ходить, не дышать, не говорить! При том, что сами на вопросы не отвечают и демонстрируют откровенное хамство. Хотите испортить себе настроение - добро пожаловать!
      
      
",11 апреля 2021
14,10,"
Детям будет интересно! Были на интерактивной программе «Азбука народной жизни», дети были полностью погружены в действие. Музей небольшой, но игровые программы потрясающие. 
      
      
",22 марта 2021
15,10,"
Святая Благодать Посещаю монастырь с 2013 года. Если не удается прилететь раз в 6 месяцев, то на душе тягота своей несостоятельности. Туда хочется приходить все чаще и чаще. Это место где душа очищается и отдыхает от мирских тяжб и грехов. Нет места благостнее. Во всем чувствуется забота и доброта. Уезжать не хочется. Это действительно святое место и покровительство Матронушки и Господа там ощущается.                    
      
      
",20 января 2021
16,1,"
Service: no go 29 сентября 2020 были в центре Москвы. Проездом из Швейцарии. По ностальгии зашли в Елисеевский магазин: по попрежнему здесь ароматный запах, великолепная архитектура и атмосфера, НО отношение к покупателю: „no go!» -  абсолютно немотивированный персонал, в частности, за стойкой по продаже/подаче (Холодного!) кофе-капучино ☕️, неприветливый и негостеприимный staff, и это при всем при том, что магазин пустой и гостей вообще почти нет! Жаль!
      
      
",30 сентября 2020
17,2,"
Сотрясение мозга, из-за не соблюдений техники безопасности работниками аэропорта. 12 сентября около 08:30 работник аэропорта с огромной тележкой , гружённый чемоданами на полной скорости въехал в моего ребёнка. Ребёнком упал , ударился , получил сильную гематому на затылке, и диагноз сотрясение мозга.После нашего возвращения, из медпункта в сопровождении скорой  Медицинской помощи, место случившегося было ограждено лентами дня очереди людей. Это стойка информации авиакомпании AZUR. Поездку пришлось отменить , нас госпитализировали . В аэропорту Необходима разметка , где можно стоять пассажирам, где должны передвигаться тележки с багажем. По какой траектории и т.д.
      
      
",16 сентября 2020
18,1,"
Самый ужасный аэропорт. Персонал работающий в любых магазинах банально не в курсе о клиентоориентированности. Так же не в курсе о технике безопасности. Очень печально, что люди стоящие за продажей часов или бургеров не хотят помочь в вопросе без покупки. Брошенная сумка в аэропорту без присмотра на протяжении двух часов так и осталась там лежать. Всем плавать. Аэропорт Внуково полная дичь. 
      
      
",16 сентября 2020
19,10,"
Супер! Великолепное место!!!Красиво, ухоженно, чисто!Из тех мест, куда хочется вернуться!
      
      
",29 июня 2020
20,10,"
Впечатления, которые никогда не купить. А нас дети порадовали и подарили турпутевку,предложили выбрать место,заказывали у туроператора Калейдоскоп. Захотелось мне посетить чарующую Москву. Потратила всего 2 дня, а впечатлений получила на всю жизнь, посетили такие достопримечательности, как дворцы и палаты, экскурсиэкскурсию можно заказать на любой,а в скромную оплату входит ещё и завтрак,вообщем отличный подарок нам с мужем на годовщину. 
      
      
",27 марта 2020
21,7,"
Им можно восхищаться,  его можно ругать, но этот памятник уже данность Москвы, своего рода символ! Его видно издалека. В центре города мимо не пройдете))) Ну а остановиться и сделать фото на фоне - это также привычно уже как башни самого Кремля. 
      
      
",06 марта 2020
22,10,"
Классический русский балет!!! Мы были на ""Щелкунчике"" - это полный восторг и Новогодняя сказка! На одном дыхании. Отдельно хочется отметить зал - не большой, камерный, на любом месте сцена, как на ладони. Декорации - выше всяких похвал!Театр удобно расположен в центре города, цены средние по Москве. В общем, все рекомендую посещение этого театра!
      
      
",06 марта 2020
23,10,"
Рекомендую, особенно, если находитесь где-то рядом Очень атмосферное место! Словно переносишься на несколько веков назад. Много интересных локаций. На небольшой территории спокойно, не мешая друг другу, могут проходить пленэр студентов художественных вузов и свадебная фотосессия. На территории подворья как-то осчобенно тихо и уютно. 
      
      
",06 марта 2020
24,7,"
На один раз После посещения сотались смешанные эмоции. С обной стороны  - это всесело, это ново для Москвы, это на один раз...с другой -это полностью рассчитано на туристов. Потому как не такие высокие наши Воробьевы горы, есть прекрасная альтернатива - панорамный метромост (который еще и дешевле в несколько раз), ну и пресловутое :""а что я там не видел""))Если у вас приехали друзья/родственники/просто хорошие люди, которым так и так вы будете показывать Москву - то отведите и прокатите на канатке, но специально ехать сомнительное развлечение
      
      
",06 марта 2020
25,9,"
Сложно что-то сказать о Царь-колоколе: его видишь с самого детства то в учебниках по истории, то на обзорных экскурсиях...Быть на территории Кремля и пройти мимо - невозможно)) В общем, это такая достопримечательность, фотография с которой есть, пожалуй, у каждого кто был хоть раз в Москве. Наверно, это даже ""хороший тон"" сфотографироваться с тем самым колоколом ( ну и пушкой))) если, конечно, будешь быстрее туристов с дальневосточных рубежей)
      
      
",06 марта 2020
26,9,"
Были несколько раз с родственниками из регионов и детьми. Понравилось всем. Очень качественные шоу-программы. Собственно из-за программ мы и посещали Москвариум. Ни разу не пожалели. Да, цена на семью ощутима, но оно того стоит. Бонусом можно погулять по ВДНХ).
      
      
",06 марта 2020
27,9,"
Кто хочет в сказку - тому сюда В Доме-музее Васнецова я была много раз. Сначала в школе с классом, а потом уже и самотсоятельно. Самое сложное -это дойти от метро и не заблудиться в улочках и переулках. Но тем, что осилил путь - тот попал в удивительный мир русской сказки. Мир Васнецова - это особое видение русской культуры. Тут время словно замирает. В Музее ты прикасаешься не только к творчеству, ты словно становишься членом семьи Васнецова.Из неудобств - все экскурсии по музею расписаны очень плотно, нужно еще суметь вписаться.
      
      
",06 марта 2020
28,10,"
Внзавод, сосед Артплея, но на мой взгляд более студенческий, свободный и творческий. Артплей это Британка, МАРШ, бутики, бутики и офисы. Выставки тоже довольно комерческие, массовые. Винзавод люблю за кинотеатр, за магазин Передвижник, адекватные цены на еду и не дорогую парикмахерскую. И конечно же выставки, очень много молодежи, еще маркет летом проводят пару раз на территории, очень удачно попадала на недорогую одежду студентов выпускников. 
      
      
",01 марта 2020
29,7,"
Москвариум очень любят мои дети, если идти в будни и с утра, то отлично. Идти от ВДНХ далеко, гольфкары, паравозики никогда не дожидались. Парковка у самого аквариума 2500!!! С проездом на территорию через КПП7, еще 500 руб ""экологический сбор"". Билет не дорогой на мой взгляд, но животных жалко. Старею, сентиментальная тетка становлюсь, цирки и аквариумы веют тоской и тюремным духом. В празники, не ходите, народу тьма тьмущая. Еще момент, поставить побольше  надписей или смотрителей наблюдать поставить, чтобы люди не стучали по акваримумам как сумашедшие, но это же дико. Бюфет хороший, но здоровой пищи маловато. Побольше бы образовательных мастер классов, опять же, минутка гуманизма, убрать контактную зону, добавить зал с позовательными фильмами и инсталяциями про водный мир как в музее Дарвина. 
      
      
",01 марта 2020
30,10,"
Не только бизнес Обожаю Москву-Сити, особенно за смотровую Панорама с мороженным, очень круто, дейтвительно стоит своих денег  экскурсия и виды, дети в восторге. Плюс к экскурсии идет посещение Афимолла, тоже на мой взглят самый любимый торговый центр, но главный минус это метро и транспорт, если попасть на завершение или начала выставок в Экспоцентре, то все опа, метро выставочная превращается в Кузьминки в час пик, да еще и интервалы поездов! так что смело илите до Красной пресни или 1905 года, елси погода хорошая. 
      
      
",01 марта 2020
31,10,"
Бесплатные экскурсии в Елисеевский гастраном. Никогда не рассматривала Елисеевский как магазин, наверно за реальныи продуктами там в очередях стояла только моя бабушка. Больше рассматриваю его как музей, или поход в кафе. Купить можно что-то сувенирное, Московское, а еще недавно узнала что у них провдятся эккурсии.Бессплатные, дада, так бывает. Информацию можно узнать в самом магазине, в вечернее время можно будет пройтись по магазину с группой и послушаь рассказ об истории магазина и полистать архив фотографий. Кажется что нудная, скучная бесплатная экскурсия, ан нет, реально очень интересно было послушать.                    
      
      
",01 марта 2020
32,10,"
Лучшее выставочное пространтво Москвы Люблю Гостиный двор. Отличные выставки, даже Нон фикш теперь проводится тут, а не на ЦДХ, что очень меня радует. Не люблю ЦДХ, ни по планировке, ни по расположению.Тут ближе идти от метро, можно перекусить шде угодно, побывать в историческом центре (Москвичи редко выбираются на Красную прощадь, я знаю), а еще очень интересные и лавки и кафе на верхних этажах. 10 лет посещаю выставки и мироприятия там, иногда даже случайно заглядываю  организация всегда на высоте, а заходя через главный вход чувствуешь себя ВИП приглашенным спускаясь по лестнице. 
      
      
",01 марта 2020
33,4,"
Неприятное обслуживание Очень заметно разное отношение к пассажирам в баре Fosters.Очень долго ждали официанта, при этом в баре было занято 2 столика. Дождались официанта  - даже ""здравствуйте"" не сказали. Сделали заказ, принесли пиво, наверное,  при этом, думали, что люди нашей внешности пьют исключительно ""из горла"". Ждали еще сорок минут стаканы...Обслуживали нас так, как будто мы чем-то ""обязаны официанту, но обязательства свои перед ним не выполнили""Как только за соседний столик сели европейцы, появилось и ""здравствуйте "" и ""чего желаете"", обслужили соседей очень быстро.

",24 февраля 2020
34,1,"
Ужасно. По вашему «Онлайн–табло Внуково» рейс FV 5883, выполняемый авиакомпанией «Россия» по маршруту Москва – Гоа (Индия), вылетел из Внукова в 20 час.01 мин. 29.01.2020, а в город назначения (аэропорт) так и не прилетел. Сейчас, в 10.40 утра 30.01.2020, он всё ещё летит. А на вашем (по аэропорту «Внуково») табло по отслеживанию полетов в реальном времени этот рейс вообще не взлетел. Я звонил в справочное аэропорта, но мне ничего по этому поводу не смогли пояснить, - просто ответили, что не знают. А у меня в этом самолете летели жена, дочь, внучка и зять. Просидел у компьютера до утра, пока на сайте авиакомпании «Россия» не узнал, что интересующий меня борт взлетел раньше на 36 мин., чем указано было указано на вашем табло. И посадку он всё же совершил в аэропорту назначения, сегодня в 5.09 утра. А у вас он до сих пор ЛЕТИТ! За то, что хоть сообщили, что борт взлетел, хотя и наврали со временем, ставлю оценку - ползвёздочки.
      
      
",30 января 2020
35,9,"
Ледовая Москва по Поклонной горе дарит огромное количество хороших эмоций! Недавно посетила фестиваль Ледовая Москва на Поклонной горе. Организатором большое спасибо за такую сказку, новогоднее настроение и чудесные воспоминания. На территории находится несколько тематических павильонов с ледяными фигурами ( один теплый павильон - с песочными фигурами ), ледяные горки для детей и взрослых, ледяные фигуры, сделанные знаменитыми актерами и другое. Больше всего мне конечно понравились песочные фигуры по теме космоса, горки и интереснейшее шоу танцоров и акробатов. После такого фестиваля появилось море красивых и оригинальных фоток в телефоне и в соцсетях. Перед тем как поехать, советую одеться очень тепло и взять ледянку ;)
      
      
",06 января 2020
36,10,"
Советую всем, будете очень довольны! ТАЙНА НОВОГОДНЕЙ ЗВЕЗДЫ в цирке замечательная программа! Дети от 6-11 лет в восторге! Спасибо огромное артистам за чудо!!!!
      
      
",15 декабря 2019
37,10,"
История - это очень интересно! Очень понравились экспозиции. Прослушала лекцию из цикла ""Московские тайны"". Обязательно приду ещё. За один раз невозможно всё подробно рассмотреть. Нужно ходить чаще и посвящать этому больше времени. Спасибо огромное! 
      
      
",26 ноября 2019
38,2,"
Ужасно Ужасно!!!!Помещения для касс очень маленькие, что создает толчеюДвери в кассы приоткрыты только га одну створку , что создает заторы и нервозность. Кассиры балансируют   между хамством и латентной ненавистью к посетителямДаже не стали покупать билеты, хотя давно хотели просмотреть этот музей Шок от сравнения персонала в музеях за границей и «лицо Москвы»....Соотечественники - лучше погуляйте - сбережете и нервы и деньги 
      
      
",20 октября 2019
39,2,"
Мрак Мрачное место. Вышел оттуда совершенно подавленным. Хотя до этого был весел и бодр, праздник же на Красной площади был.
      
      
",10 октября 2019
40,10,"
Отлично. Очень интересно было. Очень хороший экскурсовод.
      
      
",13 сентября 2019
41,4,"
Работа в Шереметьево налажена отвратительно. Прилетел из Китая. На пограничном контроле скопилось огромное колличество пассажиров, преимущественно китайцы. Прошли погран контроль, багаж уже был на ленте, но забирать его было некому, так как погран контроль не справлялся с патоком. Грузчики начали сбрасывать чемоданы с ленты , чтобы выложить весь багаж, бардак, одним словом, в Китае в отличии , вобще проблемм таких небыло . Затем пошол на местный рейс в Терминал D . Персонал там не справляелся с регистрацией на рейсы. Народ был возмущен, все на нервах. Очереди на стойки длительные.Люди просто опаздывали. И это аэропорт столицы. ПОЗОР!
      
      
",31 августа 2019
42,3,"
Плохая логистика, бездушный персонал. Я сегодня не улетела в Сыктывкар рейсом аэрофлота в 8.40 по причине отказа в регистрации (опоздала на 5 мин). Удаленная регистрация по моему билету была недоступна, т.к. был куплен за мили и 3 т.р. сборы. Простояли в пробке в 2 км от терминала В из-за грузовых фур 30 мин. Зачем нужна такая армия обслуживающего персонала, если они ничем не могут помочь. Поставьте роботов и улучшите логистику. Потеряла деньги, мили, здоровье...
      
      
",28 августа 2019
43,4,"
Крысы Около входа бегают крысы, лазят в мусорки около лавочек, не очень хорошее впечатление.... прохожие останавливаются и в ужасе за этим наблюдают .                 
      
      
",14 августа 2019
44,10,"
Милый парк в центре Москвы Бываю в Музеоне довольно часто. Здесь ЦДХ, филиал Третьяковской галлереи, где проводятся выставки. Одна из последних - Репин.И хорошо бывает, насмотревшись на шедевры, выйти в этот милый зеленый Музеон, пройтись по уютным дорожкам, вдохнуть свежей листвы, выпить чего-нибудь прохладительного. Здесь красиво, ухоженно.Впрочем, в Музеоне прекрасно погулять и без посещения выставки, но с выставкой удовольствие двойное)).
      
      
",25 июля 2019
45,10,"
Очень красиво! Вот буквально намедни были в Большом театре. Очень понравилось.Не столько даже сам антураж, хотя бархат, хрусталь, позолота... все на месте и органично.Но поразила сам спектакль (балет). Это высочайшее мастерство танцоров, видно что это супер школа! Сразу веришь что в России лучший в мире Балет.Но дело не только в мастерстве исполнителей. Освещение, декорации, костюмы... все на супер уровне. Смотришь на сцену и замираешь от созерцания какого-то другого нереального мира.Ради целостной первоклассной картинки стоит там побывать!

",25 июля 2019
46,10,"
Главная усадьба до сих пор на реставрации, но уже давно подновили и открыли храм, а также парк. Вот про парк скажу отдельно: масса небольших кафешек, чумовые детские площадки, отлично оборудованный стадион (покрытие, трава, тренажеры вокруг), площадки для барбекю - короче, в плане инфраструктуры Останкинский парк просто на 5+. Ждем с нетерпением, когда закончат реставрацию усадебного дома, когда-то там устраивали потрясающие концерты барочной музыки, надеемся, возобновят.
      
      
",20 июля 2019
47,10,"
Музеон в последнее время не узнать - масса уютных мест, чтобы посидеть с кружкой кофе, бомбическая набережная за зданием Новой Третьяковки и классные детские площадки (это важно, оооочень важно)
      
      
",20 июля 2019
48,10,"
Никитский, Поварской, Чистопрудный.. вооружаемся Гиляровским, и вперед. Московское бульварное кольцо и улочки вокруг - одно из лучших мест для прогулок и знакомства с живой историей Москвы
      
      
",20 июля 2019
49,10,"
Модное место, даже немецкие кластеры отдыхают по сравнению с масштабом креативности и хипстоты русской души)) Но в целом на пятерку - можно отдохнуть в кафешках, закупаться оверпрайс шмотом (ну почему бы нет), обогатиться культурно и вот даже концерт под открытым небом посетить. Организация фестиваля (СаммерСаунд), кстати, на уровне (гроза - дождевички от Волковской пивоварни, отдельное спасибо)
      
      
",20 июля 2019
50,10,"
По части шоппинга  говорить не буду, но в плане архитектуры ЦУМ - одно из моих любимых зданий в Москве) странное, не к месту, эклектика, готика и еще кучу всего можно сказать хорошего и плохого, но мы к нему привыкли, без него образ Театральной площади был бы уже не тот. А в новогодние праздники его классно подсвечивают огоньками, выглядит как один большой подарок)
      
      
",20 июля 2019
51,10,"
Большой магазин он и есть большой магазин! Здесь есть все! А если вы чего-то не нашли, значит плохо искали! Главное – держаться вместе, а то есть вероятность увлечься покупками и потеряться! Тут самое основное – это удобная обувь и сила воли, потому что даже самый суровый и прижимистый человек не уйдет отсюда без покупок. Практически всегда можно найти магазины, в которых идут распродажи или предлагаются хорошие скидки.
      
      
",19 июля 2019
52,10,"
Плюсы: действительно много магазинов, самых разных, есть фудкорты, кинотеатр, в общем, можно застрять на весь день.Минусы: можно застрять на весь день :)
      
      
",19 июля 2019
